true,label,string,157,3520,1100
true,vending_machine,string,340,5731,24
true,comment,string,4158,239223,78280
true,horse,string,59795,891666,189
true,uuid:building,string,66,73570,73545
true,route_ref:TECN,string,52,5358,465
true,platforms,string,707,4045,54
true,reef,string,156,3150,17
true,seamark:beacon_cardinal:colour_pattern,string,86,567,1
true,name_1,string,11077,844350,246375
true,name:ga,string,854,69739,39527
true,seamark:harbour:category,string,900,5892,65
true,addr:inclusion,string,1109,244267,20
true,name:mg,string,142,584,476
true,population,string,12099,484034,39895
true,name:sv,string,2056,91916,32354
true,lcn_ref,string,1150,10392,1818
true,generator:output,string,180,731,217
true,payment:notes,string,3509,21257,37
true,boundary,string,36093,1742640,525
true,fuel:octane_80,string,860,2871,2
true,proposed,string,3580,54762,317
true,history,string,5854,43170,196
true,historic,string,55338,889274,2224
true,leisure,string,170805,4612065,2108
true,psv,string,8224,89091,51
true,topmark,string,131,2431,6
true,seamark:buoy_cardinal:shape,string,155,7276,8
true,living_street,string,5180,235444,33
true,navibot:connect,string,62,614,1
true,sustrans_ref,string,84,428,426
true,name:cs,string,2111,38346,23962
true,atv,string,300,3008,20
true,diet:vegan,string,1253,5180,10
true,fireplace,string,3610,16231,27
true,speisebezirk,string,96,2611,223
true,seamark:distance_mark:category,string,119,9204,7
true,FIXME,string,11774,176960,28427
true,facebook,string,1240,10364,9667
true,cargo,string,947,2490,114
true,name:ja,string,6883,498789,143976
true,diocese,string,333,10332,128
true,addr:region,string,2673,393720,273
true,generator:output:heat,string,128,225,64
true,sauna,string,257,447,12
true,internet,string,115,965,53
true,happy_hours,string,65,329,217
true,noaddress,string,41,2830,1
true,layer,string,64600,5624695,317
true,seamark:beacon_isolated_danger:colour,string,53,702,17
true,fire_hydrant:position,string,5951,360167,1307
true,description,string,57402,1167536,501666
true,addr:street:it,string,407,97402,3544
true,name:ku,string,2061,17885,13787
true,line,string,1575,71288,1381
true,station,string,836,14089,133
true,barrier,string,73537,9097614,1640
true,osmc:symbol,string,4958,79185,17640
true,end_date,string,2059,21784,2178
true,ramp,string,3114,24809,38
true,ref:bic,string,93,527,422
true,addr:letter,string,263,10301,288
true,contact:website,string,10671,184774,134966
true,shelter,string,24281,670422,279
true,castle_type,string,2356,10928,100
true,name:zh,string,7345,313730,156775
true,name:ber,string,149,7337,5165
